x=sensor temperature [°C], y= Integrationtime [ms], z=counts
NOTE: in the raw data .csv files Integrationtime is given in microseconds instead of milliseconds
thus the Integrationtime has to be devided by 1000 before using it as "y" with this calibration file. 
PIXEL SELECTION: pixels with FIT_RMSE > 3.25 (RMSE in training dataset) &  dead pixels with SELECT_RMSE > 25 (RMSE in selection dataset) should be excluded from further analysis.
z(x,y)= p00 + p10*x + p01*y + p20*x^2 + p11*x*y + p30*x^3 + p21*x^2*y
wvlngth	FIT_RMSE	SELECT_RMSE	p00	p10	p01	p20	p11	p30	p21
805.569000	2.730916e+00	NaN	1.398884e+03	12.494568	3.397252e-02	-0.507181	-3.563512e-03	0.006459	1.317210e-04	
806.058000	2.884216e+00	NaN	1.405292e+03	11.428586	3.058278e-02	-0.463270	-3.128544e-03	0.005890	1.188675e-04	
806.547000	2.776120e+00	NaN	1.390746e+03	13.423340	3.332442e-02	-0.546201	-3.456759e-03	0.006979	1.273165e-04	
807.036000	2.786401e+00	NaN	1.403186e+03	11.857069	2.696032e-02	-0.481091	-3.321577e-03	0.006115	1.092349e-04	
807.526000	2.691664e+00	NaN	1.398155e+03	12.478787	2.851606e-02	-0.502851	-3.162774e-03	0.006369	1.119232e-04	
808.015000	2.660821e+00	NaN	1.409084e+03	11.105964	3.012124e-02	-0.450091	-3.156372e-03	0.005724	1.158448e-04	
808.504000	2.999898e+00	NaN	1.404085e+03	11.652772	2.720385e-02	-0.473380	-3.163438e-03	0.006036	1.091241e-04	
808.994000	2.476939e+00	NaN	1.406052e+03	11.517006	2.741083e-02	-0.471173	-3.072249e-03	0.006022	1.063249e-04	
809.483000	2.771080e+00	NaN	1.401325e+03	12.106276	3.297929e-02	-0.491083	-3.421369e-03	0.006238	1.285686e-04	
809.972000	2.766084e+00	NaN	1.380737e+03	14.529037	2.887154e-02	-0.581030	-3.183754e-03	0.007329	1.028541e-04	
810.462000	2.753603e+00	NaN	1.403190e+03	11.921853	3.023327e-02	-0.482487	-3.252607e-03	0.006136	1.175261e-04	
810.951000	2.942969e+00	NaN	1.392262e+03	13.171784	3.048580e-02	-0.535877	-3.418038e-03	0.006850	1.190571e-04	
811.441000	2.670931e+00	NaN	1.391427e+03	13.257716	2.666903e-02	-0.536074	-3.257928e-03	0.006820	1.114413e-04	
811.931000	2.591984e+00	NaN	1.416349e+03	10.261580	2.233182e-02	-0.417631	-2.971371e-03	0.005311	9.255665e-05	
812.420000	2.667400e+00	NaN	1.396346e+03	12.657201	3.216814e-02	-0.506887	-3.556852e-03	0.006377	1.219840e-04	
812.910000	2.801686e+00	NaN	1.398240e+03	12.339351	3.213944e-02	-0.499481	-3.348799e-03	0.006356	1.236048e-04	
813.399000	2.819478e+00	NaN	1.402632e+03	11.942112	2.710726e-02	-0.487513	-3.185421e-03	0.006228	1.090850e-04	
813.889000	2.818189e+00	NaN	1.412528e+03	10.655409	2.024641e-02	-0.432233	-2.838615e-03	0.005482	8.351670e-05	
814.379000	3.058005e+00	NaN	1.396777e+03	12.656882	2.771339e-02	-0.511744	-3.186619e-03	0.006511	1.085378e-04	
814.869000	2.689992e+00	NaN	1.403691e+03	11.757529	2.606434e-02	-0.476444	-3.053424e-03	0.006067	1.020442e-04	
815.358000	2.799275e+00	NaN	1.383727e+03	14.116131	3.290735e-02	-0.567284	-3.415902e-03	0.007182	1.247417e-04	
815.848000	2.923140e+00	NaN	1.431742e+03	8.238952	1.680657e-02	-0.337886	-2.465235e-03	0.004274	7.201774e-05	
816.338000	2.700310e+00	NaN	1.407917e+03	11.198033	2.353721e-02	-0.451870	-2.963173e-03	0.005707	9.496991e-05	
816.828000	2.737816e+00	NaN	1.424516e+03	9.401234	2.190290e-02	-0.385548	-2.570936e-03	0.004927	8.625770e-05	
817.318000	2.682477e+00	NaN	1.392845e+03	12.993803	2.974469e-02	-0.523884	-3.441764e-03	0.006644	1.169073e-04	
817.808000	2.882083e+00	NaN	1.386159e+03	13.617247	3.327914e-02	-0.542223	-3.508328e-03	0.006798	1.281016e-04	
818.298000	2.598025e+00	NaN	1.432026e+03	8.100358	1.724639e-02	-0.328519	-2.463690e-03	0.004120	7.289342e-05	
818.788000	2.820418e+00	NaN	1.419741e+03	10.058642	2.203325e-02	-0.417208	-2.703077e-03	0.005382	9.190175e-05	
819.278000	2.892991e+00	NaN	1.408091e+03	11.415378	3.234304e-02	-0.466185	-3.317349e-03	0.005955	1.257779e-04	
819.768000	2.851125e+00	NaN	1.414153e+03	10.629200	3.389411e-02	-0.438268	-3.568597e-03	0.005623	1.357499e-04	
820.258000	2.678578e+00	NaN	1.403218e+03	11.661174	2.919868e-02	-0.475559	-3.144447e-03	0.006058	1.125045e-04	
820.748000	2.776996e+00	NaN	1.400799e+03	12.103863	2.970938e-02	-0.494681	-3.170562e-03	0.006318	1.163292e-04	
821.239000	3.202314e+00	NaN	1.398141e+03	12.535821	2.878061e-02	-0.507609	-3.318832e-03	0.006458	1.114832e-04	
821.729000	2.856182e+00	NaN	1.392263e+03	13.088002	3.472575e-02	-0.526541	-3.700765e-03	0.006660	1.324048e-04	
